,ProjectID,land_use,year,percent_development_pa,status,development_pa
32027,35581.0,Retail (GFA),2040,0.08333333333333333,Pipeline,160.75
32028,Ras Al Sader_142,Retail (GFA),2040,0.0,Pipeline,0.0
32029,18650.0,Retail (GFA),2040,0.0,Pipeline,0.0
32030,18916.0,Retail (GFA),2040,0.08333333333333333,Pipeline,63.33333333333333
32031,Z9_MBZ,Retail (GFA),2040,0.08333333333333333,Pipeline,0.0
32032,Al Hanyourah,Retail (GFA),2040,0.0,Pipeline,0.0
32033,1104.0,Retail (GFA),2040,0.0,Pipeline,0.0
32034,10234.0,Retail (GFA),2040,0.0,Pipeline,0.0
32035,AL SMEEH_21,Retail (GFA),2040,0.0,Pipeline,0.0
32036,GHANADHAH_2,Retail (GFA),2040,0.0,Pipeline,0.0
32037,1113.13,Retail (GFA),2040,0.08333333333333333,Pipeline,0.0
32038,32379.0,Retail (GFA),2040,0.08333333333333333,Pipeline,0.0
32039,Samha New Housing - Ph 3,Office (GFA),2040,0.0,Pipeline,0.0
32040,Samha New Housing - Ph 2,Office (GFA),2040,0.0,Pipeline,0.0
32041,ABU MREIKHAH_2,Office (GFA),2040,0.0,Pipeline,0.0
32042,26626.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32043,Umm Al Nar,Office (GFA),2040,0.0,Pipeline,0.0
32044,21703.0,Office (GFA),2040,0.08333333333333333,Pipeline,583.3333333333333
32045,Al Haffar,Office (GFA),2040,0.0,Pipeline,0.0
32046,Al Shahamah II_1,Office (GFA),2040,0.0,Pipeline,0.0
32047,Samha New Housing - Ph 1,Office (GFA),2040,0.0,Pipeline,0.0
32048,18312.0,Office (GFA),2040,0.0,Pipeline,0.0
32049,1920.0,Office (GFA),2040,0.0,Pipeline,0.0
32050,5000.34,Office (GFA),2040,0.0,Pipeline,0.0
32051,33416.0,Office (GFA),2040,0.08333333333333333,Pipeline,184.0
32052,36016.0,Office (GFA),2040,0.0,Pipeline,0.0
32053,37817.0,Office (GFA),2040,0.1111111111111111,Pipeline,0.0
32054,25983.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32055,33450.0,Office (GFA),2040,0.0,Pipeline,0.0
32056,Rabdan,Office (GFA),2040,0.0,Pipeline,0.0
32057,14135.0,Office (GFA),2040,0.0,Pipeline,0.0
32058,1137.0,Office (GFA),2040,0.0,Pipeline,0.0
32059,1007.38,Office (GFA),2040,0.08333333333333333,Pipeline,9317.416666666666
32060,15090.2,Office (GFA),2040,0.0,Pipeline,0.0
32061,KizadCentre,Office (GFA),2040,0.14285714285714285,Pipeline,14285.714285714284
32062,1007.42.4,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32063,1113.6.12,Office (GFA),2040,0.08333333333333333,Pipeline,6533.083333333333
32064,Zayed Military city,Office (GFA),2040,0.0,Pipeline,0.0
32065,1997.1,Office (GFA),2040,0.0,Pipeline,0.0
32066,SHM13_P1,Office (GFA),2040,0.0,Pipeline,0.0
32067,1114.48,Office (GFA),2040,0.0,Pipeline,0.0
32068,25087.x,Office (GFA),2040,0.0,Pipeline,0.0
32069,Mina Zayed_Phase 3,Office (GFA),2040,0.0,Pipeline,0.0
32070,12698.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32071,1113.10,Office (GFA),2040,0.0,Pipeline,0.0
32072,6053.0,Office (GFA),2040,0.0,Pipeline,0.0
32073,22345.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32074,36681.0,Office (GFA),2040,0.0,Pipeline,0.0
32075,Al Sader Ph2,Office (GFA),2040,0.0,Pipeline,0.0
32076,1164.0,Office (GFA),2040,0.08333333333333333,Pipeline,4317.583333333333
32077,1416.0,Office (GFA),2040,0.0,Pipeline,0.0
32078,17407.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32079,1089.65,Office (GFA),2040,0.0,Pipeline,0.0
32080,1113.16,Office (GFA),2040,0.08333333333333333,Pipeline,2454.1666666666665
32081,23037.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32082,18495.1,Office (GFA),2040,0.08333333333333333,Pipeline,2219.1666666666665
32083,1317.0,Office (GFA),2040,0.0,Pipeline,0.0
32084,38988.0,Office (GFA),2040,0.0,Pipeline,0.0
32085,18495.2,Office (GFA),2040,0.08333333333333333,Pipeline,15404.416666666666
32086,1001.15,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32087,1001.21,Office (GFA),2040,0.08333333333333333,Pipeline,2745.25
32088,1001.8.x,Office (GFA),2040,0.1111111111111111,Pipeline,0.0
32089,6034.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32090,18649.0,Office (GFA),2040,0.0,Pipeline,0.0
32091,15090.1,Office (GFA),2040,0.08333333333333333,Pipeline,1800.0
32092,1007.46,Office (GFA),2040,0.1111111111111111,Pipeline,2639.222222222222
32093,21257.0,Office (GFA),2040,0.08333333333333333,Pipeline,591.6666666666666
32094,28240.0,Office (GFA),2040,0.0,Pipeline,0.0
32095,38190.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32096,15694.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32097,38036.0,Office (GFA),2040,0.1111111111111111,Pipeline,0.0
32098,1113.28,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32099,Al Bahia North,Office (GFA),2040,0.0,Pipeline,0.0
32100,10040.0,Office (GFA),2040,0.1111111111111111,Pipeline,13232.666666666666
32101,15690.0,Office (GFA),2040,0.08333333333333333,Pipeline,241.66666666666666
32102,5222.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32103,17158.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32104,1007.42.1,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32105,1113.6.12.4,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32106,17158.4,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32107,18339.0,Office (GFA),2040,0.0,Pipeline,0.0
32108,1113.6.12.2,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32109,Al Falah East,Office (GFA),2040,0.0,Pipeline,0.0
32110,21301.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32111,1113.6.12.3,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32112,26239.0,Office (GFA),2040,0.0,Pipeline,0.0
32113,17158.3,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32114,5746.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32115,32592.0,Office (GFA),2040,0.08333333333333333,Pipeline,125.66666666666666
32116,18932.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32117,1113.1.3,Office (GFA),2040,0.0,Pipeline,0.0
32118,1113.6.12.1,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32119,21592.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32120,39724.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32121,24640.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32122,16775.0,Office (GFA),2040,0.0,Pipeline,0.0
32123,11220.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32124,1113.24.x,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32125,5251.0,Office (GFA),2040,0.08333333333333333,Pipeline,83.33333333333333
32126,18211.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32127,25258.0,Office (GFA),2040,0.0,Pipeline,0.0
32128,1039.0,Office (GFA),2040,0.0,Pipeline,0.0
32129,1039.1,Office (GFA),2040,0.0,Pipeline,0.0
32130,1113.17,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32131,1113.7.JB_JC,Office (GFA),2040,0.0,Pipeline,0.0
32132,1251.6,Office (GFA),2040,0.08333333333333333,Pipeline,59.75
32133,33436.0,Office (GFA),2040,0.08333333333333333,Pipeline,51.33333333333333
32134,1113.7.JE,Office (GFA),2040,0.0,Pipeline,0.0
32135,21661.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32136,17860.0,Office (GFA),2040,0.08333333333333333,Pipeline,12.5
32137,1251.2.1,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32138,1113.E1_C3e,Office (GFA),2040,0.0,Pipeline,0.0
32139,1113.21,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32140,24811.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32141,ABU AL HABL ISLAND_P1,Office (GFA),2040,0.0,Pipeline,0.0
32142,35581.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32143,Ras Al Sader_142,Office (GFA),2040,0.0,Pipeline,0.0
32144,18650.0,Office (GFA),2040,0.0,Pipeline,0.0
32145,18916.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32146,Z9_MBZ,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32147,Al Hanyourah,Office (GFA),2040,0.0,Pipeline,0.0
32148,1104.0,Office (GFA),2040,0.0,Pipeline,0.0
32149,10234.0,Office (GFA),2040,0.0,Pipeline,0.0
32150,AL SMEEH_21,Office (GFA),2040,0.0,Pipeline,0.0
32151,GHANADHAH_2,Office (GFA),2040,0.0,Pipeline,0.0
32152,1113.13,Office (GFA),2040,0.08333333333333333,Pipeline,8.416666666666666
32153,32379.0,Office (GFA),2040,0.08333333333333333,Pipeline,0.0
32154,Samha New Housing - Ph 3,Industrial (GFA),2040,0.0,Pipeline,0.0
32155,Samha New Housing - Ph 2,Industrial (GFA),2040,0.0,Pipeline,0.0
32156,ABU MREIKHAH_2,Industrial (GFA),2040,0.0,Pipeline,0.0
32157,26626.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32158,Umm Al Nar,Industrial (GFA),2040,0.0,Pipeline,0.0
32159,21703.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32160,Al Haffar,Industrial (GFA),2040,0.0,Pipeline,0.0
32161,Al Shahamah II_1,Industrial (GFA),2040,0.0,Pipeline,0.0
32162,Samha New Housing - Ph 1,Industrial (GFA),2040,0.0,Pipeline,0.0
32163,18312.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32164,1920.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32165,5000.34,Industrial (GFA),2040,0.0,Pipeline,0.0
32166,33416.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32167,36016.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32168,37817.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32169,25983.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32170,33450.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32171,Rabdan,Industrial (GFA),2040,0.0,Pipeline,0.0
32172,14135.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32173,1137.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32174,1007.38,Industrial (GFA),2040,0.0,Pipeline,0.0
32175,15090.2,Industrial (GFA),2040,0.0,Pipeline,0.0
32176,KizadCentre,Industrial (GFA),2040,0.0,Pipeline,0.0
32177,1007.42.4,Industrial (GFA),2040,0.0,Pipeline,0.0
32178,1113.6.12,Industrial (GFA),2040,0.0,Pipeline,0.0
32179,Zayed Military city,Industrial (GFA),2040,0.0,Pipeline,0.0
32180,1997.1,Industrial (GFA),2040,0.0,Pipeline,0.0
32181,SHM13_P1,Industrial (GFA),2040,0.0,Pipeline,0.0
32182,1114.48,Industrial (GFA),2040,0.0,Pipeline,0.0
32183,25087.x,Industrial (GFA),2040,0.0,Pipeline,0.0
32184,Mina Zayed_Phase 3,Industrial (GFA),2040,0.0,Pipeline,0.0
32185,12698.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32186,1113.10,Industrial (GFA),2040,0.0,Pipeline,0.0
32187,6053.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32188,22345.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32189,36681.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32190,Al Sader Ph2,Industrial (GFA),2040,0.0,Pipeline,0.0
32191,1164.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32192,1416.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32193,17407.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32194,1089.65,Industrial (GFA),2040,0.0,Pipeline,0.0
32195,1113.16,Industrial (GFA),2040,0.0,Pipeline,0.0
32196,23037.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32197,18495.1,Industrial (GFA),2040,0.0,Pipeline,0.0
32198,1317.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32199,38988.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32200,18495.2,Industrial (GFA),2040,0.0,Pipeline,0.0
32201,1001.15,Industrial (GFA),2040,0.0,Pipeline,0.0
32202,1001.21,Industrial (GFA),2040,0.0,Pipeline,0.0
32203,1001.8.x,Industrial (GFA),2040,0.0,Pipeline,0.0
32204,6034.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32205,18649.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32206,15090.1,Industrial (GFA),2040,0.0,Pipeline,0.0
32207,1007.46,Industrial (GFA),2040,0.0,Pipeline,0.0
32208,21257.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32209,28240.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32210,38190.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32211,15694.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32212,38036.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32213,1113.28,Industrial (GFA),2040,0.0,Pipeline,0.0
32214,Al Bahia North,Industrial (GFA),2040,0.0,Pipeline,0.0
32215,10040.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32216,15690.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32217,5222.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32218,17158.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32219,1007.42.1,Industrial (GFA),2040,0.0,Pipeline,0.0
32220,1113.6.12.4,Industrial (GFA),2040,0.0,Pipeline,0.0
32221,17158.4,Industrial (GFA),2040,0.0,Pipeline,0.0
32222,18339.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32223,1113.6.12.2,Industrial (GFA),2040,0.0,Pipeline,0.0
32224,Al Falah East,Industrial (GFA),2040,0.0,Pipeline,0.0
32225,21301.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32226,1113.6.12.3,Industrial (GFA),2040,0.0,Pipeline,0.0
32227,26239.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32228,17158.3,Industrial (GFA),2040,0.0,Pipeline,0.0
32229,5746.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32230,32592.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32231,18932.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32232,1113.1.3,Industrial (GFA),2040,0.0,Pipeline,0.0
32233,1113.6.12.1,Industrial (GFA),2040,0.0,Pipeline,0.0
32234,21592.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32235,39724.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32236,24640.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32237,16775.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32238,11220.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32239,1113.24.x,Industrial (GFA),2040,0.0,Pipeline,0.0
32240,5251.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32241,18211.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32242,25258.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32243,1039.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32244,1039.1,Industrial (GFA),2040,0.0,Pipeline,0.0
32245,1113.17,Industrial (GFA),2040,0.0,Pipeline,0.0
32246,1113.7.JB_JC,Industrial (GFA),2040,0.0,Pipeline,0.0
32247,1251.6,Industrial (GFA),2040,0.0,Pipeline,0.0
32248,33436.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32249,1113.7.JE,Industrial (GFA),2040,0.0,Pipeline,0.0
32250,21661.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32251,17860.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32252,1251.2.1,Industrial (GFA),2040,0.0,Pipeline,0.0
32253,1113.E1_C3e,Industrial (GFA),2040,0.0,Pipeline,0.0
32254,1113.21,Industrial (GFA),2040,0.0,Pipeline,0.0
32255,24811.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32256,ABU AL HABL ISLAND_P1,Industrial (GFA),2040,0.0,Pipeline,0.0
32257,35581.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32258,Ras Al Sader_142,Industrial (GFA),2040,0.0,Pipeline,0.0
32259,18650.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32260,18916.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32261,Z9_MBZ,Industrial (GFA),2040,0.0,Pipeline,0.0
32262,Al Hanyourah,Industrial (GFA),2040,0.0,Pipeline,0.0
32263,1104.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32264,10234.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32265,AL SMEEH_21,Industrial (GFA),2040,0.0,Pipeline,0.0
32266,GHANADHAH_2,Industrial (GFA),2040,0.0,Pipeline,0.0
32267,1113.13,Industrial (GFA),2040,0.0,Pipeline,0.0
32268,32379.0,Industrial (GFA),2040,0.0,Pipeline,0.0
32269,Samha New Housing - Ph 3,Hotel (Units),2040,0.0,Pipeline,0.0
32270,Samha New Housing - Ph 2,Hotel (Units),2040,0.0,Pipeline,0.0
32271,ABU MREIKHAH_2,Hotel (Units),2040,0.0,Pipeline,0.0
32272,26626.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32273,Umm Al Nar,Hotel (Units),2040,0.0,Pipeline,0.0
32274,21703.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32275,Al Haffar,Hotel (Units),2040,0.0,Pipeline,0.0
32276,Al Shahamah II_1,Hotel (Units),2040,0.0,Pipeline,0.0
32277,Samha New Housing - Ph 1,Hotel (Units),2040,0.0,Pipeline,0.0
32278,18312.0,Hotel (Units),2040,0.1111111111111111,Pipeline,13.333333333333332
32279,1920.0,Hotel (Units),2040,0.0,Pipeline,0.0
32280,5000.34,Hotel (Units),2040,0.0,Pipeline,0.0
32281,33416.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32282,36016.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32283,37817.0,Hotel (Units),2040,0.1111111111111111,Pipeline,0.0
32284,25983.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32285,33450.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32286,Rabdan,Hotel (Units),2040,0.0,Pipeline,0.0
32287,14135.0,Hotel (Units),2040,0.0,Pipeline,0.0
32288,1137.0,Hotel (Units),2040,0.0,Pipeline,0.0
32289,1007.38,Hotel (Units),2040,0.08333333333333333,Pipeline,78.0
32290,15090.2,Hotel (Units),2040,0.0,Pipeline,0.0
32291,KizadCentre,Hotel (Units),2040,0.14285714285714285,Pipeline,142.85714285714286
32292,1007.42.4,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32293,1113.6.12,Hotel (Units),2040,0.25,Pipeline,118.5
32294,Zayed Military city,Hotel (Units),2040,0.0,Pipeline,0.0
32295,1997.1,Hotel (Units),2040,0.0,Pipeline,0.0
32296,SHM13_P1,Hotel (Units),2040,0.0,Pipeline,0.0
32297,1114.48,Hotel (Units),2040,0.1111111111111111,Pipeline,86.77777777777777
32298,25087.x,Hotel (Units),2040,0.1111111111111111,Pipeline,28.777777777777775
32299,Mina Zayed_Phase 3,Hotel (Units),2040,0.1111111111111111,Pipeline,57.44444444444444
32300,12698.0,Hotel (Units),2040,0.08333333333333333,Pipeline,21.583333333333332
32301,1113.10,Hotel (Units),2040,0.1111111111111111,Pipeline,87.22222222222221
32302,6053.0,Hotel (Units),2040,0.0,Pipeline,0.0
32303,22345.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32304,36681.0,Hotel (Units),2040,0.0,Pipeline,0.0
32305,Al Sader Ph2,Hotel (Units),2040,0.0,Pipeline,0.0
32306,1164.0,Hotel (Units),2040,0.08333333333333333,Pipeline,74.5
32307,1416.0,Hotel (Units),2040,0.0,Pipeline,0.0
32308,17407.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32309,1089.65,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32310,1113.16,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32311,23037.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32312,18495.1,Hotel (Units),2040,0.08333333333333333,Pipeline,62.58333333333333
32313,1317.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32314,38988.0,Hotel (Units),2040,0.1111111111111111,Pipeline,0.0
32315,18495.2,Hotel (Units),2040,0.08333333333333333,Pipeline,46.916666666666664
32316,1001.15,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32317,1001.21,Hotel (Units),2040,0.08333333333333333,Pipeline,12.0
32318,1001.8.x,Hotel (Units),2040,0.1111111111111111,Pipeline,0.0
32319,6034.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32320,18649.0,Hotel (Units),2040,0.0,Pipeline,0.0
32321,15090.1,Hotel (Units),2040,0.08333333333333333,Pipeline,3.1666666666666665
32322,1007.46,Hotel (Units),2040,0.1111111111111111,Pipeline,48.11111111111111
32323,21257.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32324,28240.0,Hotel (Units),2040,0.1111111111111111,Pipeline,13.333333333333332
32325,38190.0,Hotel (Units),2040,0.08333333333333333,Pipeline,21.666666666666664
32326,15694.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32327,38036.0,Hotel (Units),2040,0.0,Pipeline,0.0
32328,1113.28,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32329,Al Bahia North,Hotel (Units),2040,0.0,Pipeline,0.0
32330,10040.0,Hotel (Units),2040,0.6666666666666666,Pipeline,231.33333333333331
32331,15690.0,Hotel (Units),2040,0.08333333333333333,Pipeline,18.0
32332,5222.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32333,17158.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32334,1007.42.1,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32335,1113.6.12.4,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32336,17158.4,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32337,18339.0,Hotel (Units),2040,0.0,Pipeline,0.0
32338,1113.6.12.2,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32339,Al Falah East,Hotel (Units),2040,0.0,Pipeline,0.0
32340,21301.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32341,1113.6.12.3,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32342,26239.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32343,17158.3,Hotel (Units),2040,0.08333333333333333,Pipeline,47.166666666666664
32344,5746.0,Hotel (Units),2040,0.08333333333333333,Pipeline,17.5
32345,32592.0,Hotel (Units),2040,0.08333333333333333,Pipeline,2.25
32346,18932.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32347,1113.1.3,Hotel (Units),2040,0.0,Pipeline,0.0
32348,1113.6.12.1,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32349,21592.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32350,39724.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32351,24640.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32352,16775.0,Hotel (Units),2040,0.2222222222222222,Pipeline,76.66666666666666
32353,11220.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32354,1113.24.x,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32355,5251.0,Hotel (Units),2040,0.08333333333333333,Pipeline,51.0
32356,18211.0,Hotel (Units),2040,0.08333333333333333,Pipeline,17.416666666666664
32357,25258.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32358,1039.0,Hotel (Units),2040,0.0,Pipeline,0.0
32359,1039.1,Hotel (Units),2040,0.0,Pipeline,0.0
32360,1113.17,Hotel (Units),2040,0.08333333333333333,Pipeline,23.0
32361,1113.7.JB_JC,Hotel (Units),2040,0.0,Pipeline,0.0
32362,1251.6,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32363,33436.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32364,1113.7.JE,Hotel (Units),2040,0.0,Pipeline,0.0
32365,21661.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32366,17860.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32367,1251.2.1,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32368,1113.E1_C3e,Hotel (Units),2040,0.0,Pipeline,0.0
32369,1113.21,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32370,24811.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32371,ABU AL HABL ISLAND_P1,Hotel (Units),2040,0.1111111111111111,Pipeline,222.2222222222222
32372,35581.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32373,Ras Al Sader_142,Hotel (Units),2040,0.0,Pipeline,0.0
32374,18650.0,Hotel (Units),2040,0.0,Pipeline,0.0
32375,18916.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32376,Z9_MBZ,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32377,Al Hanyourah,Hotel (Units),2040,0.0,Pipeline,0.0
32378,1104.0,Hotel (Units),2040,0.0,Pipeline,0.0
32379,10234.0,Hotel (Units),2040,0.0,Pipeline,0.0
32380,AL SMEEH_21,Hotel (Units),2040,0.0,Pipeline,0.0
32381,GHANADHAH_2,Hotel (Units),2040,0.0,Pipeline,0.0
32382,1113.13,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32383,32379.0,Hotel (Units),2040,0.08333333333333333,Pipeline,0.0
32384,Samha New Housing - Ph 3,Community Facilities (GFA),2040,0.1111111111111111,Pipeline,0.0
32385,Samha New Housing - Ph 2,Community Facilities (GFA),2040,0.1111111111111111,Pipeline,0.0
32386,ABU MREIKHAH_2,Community Facilities (GFA),2040,0.1111111111111111,Pipeline,0.0
32387,26626.0,Community Facilities (GFA),2040,0.08333333333333333,Pipeline,23193.5
32388,Umm Al Nar,Community Facilities (GFA),2040,0.1111111111111111,Pipeline,0.0
32389,21703.0,Community Facilities (GFA),2040,0.08333333333333333,Pipeline,17098.5
32390,Al Haffar,Community Facilities (GFA),2040,0.1111111111111111,Pipeline,0.0
32391,Al Shahamah II_1,Community Facilities (GFA),2040,0.14285714285714285,Pipeline,0.0
32392,Samha New Housing - Ph 1,Community Facilities (GFA),2040,0.1111111111111111,Pipeline,0.0
32393,18312.0,Community Facilities (GFA),2040,0.0,Pipeline,0.0
32394,1920.0,Community Facilities (GFA),2040,0.1111111111111111,Pipeline,0.0
32395,5000.34,Community Facilities (GFA),2040,0.08333333333333333,Pipeline,27603.666666666664
32396,33416.0,Community Facilities (GFA),2040,0.08333333333333333,Pipeline,9904.666666666666
32397,36016.0,Community Facilities (GFA),2040,0.08333333333333333,Pipeline,12972.5
32398,37817.0,Community Facilities (GFA),2040,0.1111111111111111,Pipeline,62474.22222222222
32399,25983.0,Community Facilities (GFA),2040,0.08333333333333333,Pipeline,7556.583333333333
32400,33450.0,Community Facilities (GFA),2040,0.08333333333333333,Pipeline,5074.333333333333
32401,Rabdan,Community Facilities (GFA),2040,0.0,Pipeline,0.0
32402,14135.0,Community Facilities (GFA),2040,0.0,Pipeline,0.0
