,ProjectID,land_use,year,percent_development_pa,status,development_pa
390,1097.4,Community Facilities (GFA),2024,0.0,Under Construction,0.0
391,1042,Community Facilities (GFA),2024,0.0,Under Construction,0.0
392,1633,Community Facilities (GFA),2024,0.0,Under Construction,0.0
393,25087,Community Facilities (GFA),2024,0.0,Under Construction,0.0
394,1097.34,Community Facilities (GFA),2024,0.0,Under Construction,0.0
395,1783,Community Facilities (GFA),2024,0.0,Under Construction,0.0
396,1007.45,Community Facilities (GFA),2024,0.0,Under Construction,0.0
397,1032,Community Facilities (GFA),2024,0.0,Under Construction,0.0
398,1113.3.3,Community Facilities (GFA),2024,0.0,Under Construction,0.0
399,1007.27,Community Facilities (GFA),2024,0.0,Under Construction,0.0
400,6029,Community Facilities (GFA),2024,0.0,Under Construction,0.0
401,6033,Community Facilities (GFA),2024,0.0,Under Construction,0.0
402,1089.56,Community Facilities (GFA),2024,0.0,Under Construction,0.0
403,1236,Community Facilities (GFA),2024,0.0,Under Construction,0.0
404,1086.3,Community Facilities (GFA),2024,0.0,Under Construction,0.0
405,1085,Community Facilities (GFA),2024,0.0,Under Construction,0.0
406,1740,Community Facilities (GFA),2024,0.0,Under Construction,0.0
407,2100.4,Community Facilities (GFA),2024,0.0,Under Construction,0.0
408,1235,Community Facilities (GFA),2024,0.0,Under Construction,0.0
409,1114.1,Community Facilities (GFA),2024,0.0,Under Construction,0.0
410,1113.8,Community Facilities (GFA),2024,0.0,Under Construction,0.0
411,2897,Community Facilities (GFA),2024,0.0,Under Construction,0.0
412,5365,Community Facilities (GFA),2024,0.0,Under Construction,0.0
413,1113.9,Community Facilities (GFA),2024,0.0,Under Construction,0.0
414,1119,Community Facilities (GFA),2024,0.0,Under Construction,0.0
415,12222,Community Facilities (GFA),2024,0.0,Under Construction,0.0
416,21227,Community Facilities (GFA),2024,0.0,Under Construction,0.0
417,1413,Community Facilities (GFA),2024,0.0,Under Construction,0.0
418,1113.27,Community Facilities (GFA),2024,0.0,Under Construction,0.0
419,24996,Community Facilities (GFA),2024,0.0,Under Construction,0.0
420,23168,Community Facilities (GFA),2024,0.0,Under Construction,0.0
421,1113.6,Community Facilities (GFA),2024,0.0,Under Construction,0.0
422,2115.2.1,Community Facilities (GFA),2024,0.0,Under Construction,0.0
423,Riyadh,Healthcare (GFA),2024,1.0,Under Construction,0.0
424,2100,Healthcare (GFA),2024,1.0,Under Construction,11546.6
425,5000,Healthcare (GFA),2024,0.0,Under Construction,0.0
426,1996,Healthcare (GFA),2024,0.041176470588235294,Under Construction,0.0
427,1995,Healthcare (GFA),2024,1.0,Under Construction,0.0
428,ICAD 1,Healthcare (GFA),2024,1.0,Under Construction,0.0
429,1994,Healthcare (GFA),2024,0.0,Under Construction,0.0
430,1001.8.1,Healthcare (GFA),2024,0.0,Under Construction,0.0
431,1089.62,Healthcare (GFA),2024,0.0,Under Construction,0.0
432,1997,Healthcare (GFA),2024,1.0,Under Construction,0.0
433,1072,Healthcare (GFA),2024,1.0,Under Construction,0.0
434,1170,Healthcare (GFA),2024,1.0,Under Construction,0.0
435,1114,Healthcare (GFA),2024,1.0,Under Construction,0.0
436,1146,Healthcare (GFA),2024,1.0,Under Construction,0.0
437,1097.4,Healthcare (GFA),2024,0.08333333333333333,Under Construction,0.0
438,1042,Healthcare (GFA),2024,0.5,Under Construction,3592.3
439,1633,Healthcare (GFA),2024,1.0,Under Construction,0.0
440,25087,Healthcare (GFA),2024,0.3333333333333333,Under Construction,0.0
441,1097.34,Healthcare (GFA),2024,0.08333333333333333,Under Construction,552.9666666666667
442,1783,Healthcare (GFA),2024,1.0,Under Construction,0.0
443,1007.45,Healthcare (GFA),2024,0.0,Under Construction,0.0
444,1032,Healthcare (GFA),2024,1.0,Under Construction,0.0
445,1113.3.3,Healthcare (GFA),2024,0.1111111111111111,Under Construction,0.0
446,1007.27,Healthcare (GFA),2024,1.0,Under Construction,0.0
447,6029,Healthcare (GFA),2024,1.0,Under Construction,0.0
448,6033,Healthcare (GFA),2024,1.0,Under Construction,0.0
449,1089.56,Healthcare (GFA),2024,0.1,Under Construction,0.0
450,1236,Healthcare (GFA),2024,1.0,Under Construction,0.0
451,1086.3,Healthcare (GFA),2024,0.14285714285714285,Under Construction,0.0
452,1085,Healthcare (GFA),2024,0.14285714285714285,Under Construction,57.65714285714286
453,1740,Healthcare (GFA),2024,1.0,Under Construction,93.0
454,2100.4,Healthcare (GFA),2024,0.0,Under Construction,0.0
455,1235,Healthcare (GFA),2024,1.0,Under Construction,0.0
456,1114.1,Healthcare (GFA),2024,1.0,Under Construction,0.0
457,1113.8,Healthcare (GFA),2024,1.0,Under Construction,0.0
458,2897,Healthcare (GFA),2024,1.0,Under Construction,0.0
459,5365,Healthcare (GFA),2024,1.0,Under Construction,0.0
460,1113.9,Healthcare (GFA),2024,0.5,Under Construction,0.0
461,1119,Healthcare (GFA),2024,1.0,Under Construction,0.0
462,12222,Healthcare (GFA),2024,0.045454545454545456,Under Construction,0.0
463,21227,Healthcare (GFA),2024,0.5,Under Construction,0.0
464,1413,Healthcare (GFA),2024,0.5,Under Construction,5674.2
465,1113.27,Healthcare (GFA),2024,1.0,Under Construction,0.0
466,24996,Healthcare (GFA),2024,1.0,Under Construction,0.0
467,23168,Healthcare (GFA),2024,0.9,Under Construction,0.0
468,1113.6,Healthcare (GFA),2024,0.25,Under Construction,0.0
469,2115.2.1,Healthcare (GFA),2024,1.0,Under Construction,0.0
470,Riyadh,Education (GFA),2024,1.0,Under Construction,0.0
471,2100,Education (GFA),2024,1.0,Under Construction,46186.4
472,5000,Education (GFA),2024,0.0,Under Construction,0.0
473,1996,Education (GFA),2024,0.041176470588235294,Under Construction,0.0
474,1995,Education (GFA),2024,1.0,Under Construction,0.0
475,ICAD 1,Education (GFA),2024,1.0,Under Construction,0.0
476,1994,Education (GFA),2024,0.0,Under Construction,0.0
477,1001.8.1,Education (GFA),2024,0.0,Under Construction,0.0
478,1089.62,Education (GFA),2024,0.0,Under Construction,0.0
479,1997,Education (GFA),2024,1.0,Under Construction,0.0
480,1072,Education (GFA),2024,1.0,Under Construction,0.0
481,1170,Education (GFA),2024,1.0,Under Construction,0.0
482,1114,Education (GFA),2024,1.0,Under Construction,0.0
483,1146,Education (GFA),2024,1.0,Under Construction,0.0
484,1097.4,Education (GFA),2024,0.08333333333333333,Under Construction,0.0
485,1042,Education (GFA),2024,0.5,Under Construction,14369.2
486,1633,Education (GFA),2024,1.0,Under Construction,0.0
487,25087,Education (GFA),2024,0.3333333333333333,Under Construction,0.0
488,1097.34,Education (GFA),2024,0.08333333333333333,Under Construction,2211.866666666667
489,1783,Education (GFA),2024,1.0,Under Construction,101500.0
490,1007.45,Education (GFA),2024,0.0,Under Construction,0.0
491,1032,Education (GFA),2024,1.0,Under Construction,0.0
492,1113.3.3,Education (GFA),2024,0.1111111111111111,Under Construction,0.0
493,1007.27,Education (GFA),2024,1.0,Under Construction,0.0
494,6029,Education (GFA),2024,1.0,Under Construction,0.0
495,6033,Education (GFA),2024,1.0,Under Construction,0.0
496,1089.56,Education (GFA),2024,0.1,Under Construction,0.0
497,1236,Education (GFA),2024,1.0,Under Construction,0.0
498,1086.3,Education (GFA),2024,0.14285714285714285,Under Construction,0.0
499,1085,Education (GFA),2024,0.14285714285714285,Under Construction,230.62857142857143
500,1740,Education (GFA),2024,1.0,Under Construction,372.0
501,2100.4,Education (GFA),2024,0.0,Under Construction,0.0
502,1235,Education (GFA),2024,1.0,Under Construction,0.0
503,1114.1,Education (GFA),2024,1.0,Under Construction,0.0
504,1113.8,Education (GFA),2024,1.0,Under Construction,0.0
505,2897,Education (GFA),2024,1.0,Under Construction,0.0
506,5365,Education (GFA),2024,1.0,Under Construction,0.0
507,1113.9,Education (GFA),2024,0.5,Under Construction,0.0
508,1119,Education (GFA),2024,1.0,Under Construction,0.0
509,12222,Education (GFA),2024,0.045454545454545456,Under Construction,0.0
510,21227,Education (GFA),2024,0.5,Under Construction,0.0
511,1413,Education (GFA),2024,0.5,Under Construction,22696.8
512,1113.27,Education (GFA),2024,1.0,Under Construction,0.0
513,24996,Education (GFA),2024,1.0,Under Construction,0.0
514,23168,Education (GFA),2024,0.9,Under Construction,0.0
515,1113.6,Education (GFA),2024,0.25,Under Construction,0.0
516,2115.2.1,Education (GFA),2024,1.0,Under Construction,0.0
517,Riyadh,Other (GFA),2024,1.0,Under Construction,0.0
518,2100,Other (GFA),2024,1.0,Under Construction,0.0
519,5000,Other (GFA),2024,0.0,Under Construction,0.0
520,1996,Other (GFA),2024,0.041176470588235294,Under Construction,0.0
521,1995,Other (GFA),2024,1.0,Under Construction,0.0
522,ICAD 1,Other (GFA),2024,1.0,Under Construction,0.0
523,1994,Other (GFA),2024,0.0,Under Construction,0.0
524,1001.8.1,Other (GFA),2024,0.0,Under Construction,0.0
525,1089.62,Other (GFA),2024,0.0,Under Construction,0.0
526,1997,Other (GFA),2024,1.0,Under Construction,0.0
527,1072,Other (GFA),2024,1.0,Under Construction,0.0
528,1170,Other (GFA),2024,1.0,Under Construction,0.0
529,1114,Other (GFA),2024,1.0,Under Construction,0.0
530,1146,Other (GFA),2024,1.0,Under Construction,0.0
531,1097.4,Other (GFA),2024,0.08333333333333333,Under Construction,0.0
532,1042,Other (GFA),2024,0.5,Under Construction,0.0
533,1633,Other (GFA),2024,1.0,Under Construction,0.0
534,25087,Other (GFA),2024,0.3333333333333333,Under Construction,0.0
535,1097.34,Other (GFA),2024,0.08333333333333333,Under Construction,0.0
536,1783,Other (GFA),2024,1.0,Under Construction,0.0
537,1007.45,Other (GFA),2024,0.0,Under Construction,0.0
538,1032,Other (GFA),2024,1.0,Under Construction,0.0
539,1113.3.3,Other (GFA),2024,0.1111111111111111,Under Construction,0.0
540,1007.27,Other (GFA),2024,1.0,Under Construction,0.0
541,6029,Other (GFA),2024,1.0,Under Construction,0.0
542,6033,Other (GFA),2024,1.0,Under Construction,0.0
543,1089.56,Other (GFA),2024,0.1,Under Construction,0.0
544,1236,Other (GFA),2024,1.0,Under Construction,0.0
545,1086.3,Other (GFA),2024,0.14285714285714285,Under Construction,0.0
546,1085,Other (GFA),2024,0.14285714285714285,Under Construction,0.0
547,1740,Other (GFA),2024,1.0,Under Construction,0.0
548,2100.4,Other (GFA),2024,0.0,Under Construction,0.0
549,1235,Other (GFA),2024,1.0,Under Construction,0.0
550,1114.1,Other (GFA),2024,1.0,Under Construction,0.0
551,1113.8,Other (GFA),2024,1.0,Under Construction,0.0
552,2897,Other (GFA),2024,1.0,Under Construction,0.0
553,5365,Other (GFA),2024,1.0,Under Construction,0.0
554,1113.9,Other (GFA),2024,0.5,Under Construction,0.0
555,1119,Other (GFA),2024,1.0,Under Construction,0.0
556,12222,Other (GFA),2024,0.045454545454545456,Under Construction,0.0
557,21227,Other (GFA),2024,0.5,Under Construction,0.0
558,1413,Other (GFA),2024,0.5,Under Construction,0.0
559,1113.27,Other (GFA),2024,1.0,Under Construction,0.0
560,24996,Other (GFA),2024,1.0,Under Construction,0.0
561,23168,Other (GFA),2024,0.9,Under Construction,0.0
562,1113.6,Other (GFA),2024,0.25,Under Construction,0.0
563,2115.2.1,Other (GFA),2024,1.0,Under Construction,0.0
564,Riyadh,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
565,2100,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
566,5000,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
567,1996,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
568,1995,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
569,ICAD 1,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
570,1994,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
571,1001.8.1,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
572,1089.62,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
573,1997,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
574,1072,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
575,1170,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
576,1114,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
577,1146,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
578,1097.4,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
579,1042,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
580,1633,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
581,25087,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
582,1097.34,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
583,1783,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
584,1007.45,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
585,1032,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
586,1113.3.3,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
587,1007.27,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
588,6029,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
589,6033,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
590,1089.56,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
591,1236,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
592,1086.3,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
593,1085,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
594,1740,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
595,2100.4,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
596,1235,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
597,1114.1,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
598,1113.8,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
599,2897,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
600,5365,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
601,1113.9,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
602,1119,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
603,12222,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
604,21227,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
605,1413,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
606,1113.27,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
607,24996,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
608,23168,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
609,1113.6,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
610,2115.2.1,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
611,Riyadh,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
612,2100,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
613,5000,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
614,1996,Residential - Villas Non-Emiratis (Units),2025,0.041176470588235294,Under Construction,0.0
615,1995,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
616,ICAD 1,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
617,1994,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
618,1001.8.1,Residential - Villas Non-Emiratis (Units),2025,0.14285714285714285,Under Construction,0.0
619,1089.62,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
620,1997,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
621,1072,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
622,1170,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
623,1114,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
624,1146,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
625,1097.4,Residential - Villas Non-Emiratis (Units),2025,0.08333333333333333,Under Construction,0.0
626,1042,Residential - Villas Non-Emiratis (Units),2025,0.5,Under Construction,132810.0
627,1633,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
628,25087,Residential - Villas Non-Emiratis (Units),2025,0.3333333333333333,Under Construction,0.0
629,1097.34,Residential - Villas Non-Emiratis (Units),2025,0.08333333333333333,Under Construction,15453.333333333332
630,1783,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
631,1007.45,Residential - Villas Non-Emiratis (Units),2025,0.5,Under Construction,0.0
632,1032,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
633,1113.3.3,Residential - Villas Non-Emiratis (Units),2025,0.1111111111111111,Under Construction,0.0
634,1007.27,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
635,6029,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
636,6033,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
637,1089.56,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
